Id,Time,mean
1949,2022-05-28 01:20:00,0
1950,2022-05-28 01:40:00,0
1951,2022-05-28 02:00:00,0
1952,2022-05-28 02:20:00,0
1953,2022-05-28 02:40:00,0
1954,2022-05-28 03:00:00,0
1955,2022-05-28 03:20:00,0
1956,2022-05-28 03:40:00,0
1957,2022-05-28 04:00:00,0
1958,2022-05-28 04:20:00,0
1959,2022-05-28 04:40:00,0
1960,2022-05-28 05:00:00,0
1961,2022-05-28 05:20:00,0
1962,2022-05-28 05:40:00,98.9
1963,2022-05-28 06:00:00,1746
1964,2022-05-28 06:20:00,3879
1965,2022-05-28 06:40:00,5404
1966,2022-05-28 07:00:00,6312
1967,2022-05-28 07:20:00,8957
1968,2022-05-28 07:40:00,12280
1969,2022-05-28 08:00:00,15764
1970,2022-05-28 08:20:00,20006
1971,2022-05-28 08:40:00,24044
1972,2022-05-28 09:00:00,26499
1973,2022-05-28 09:20:00,31094
1974,2022-05-28 09:40:00,34743
1975,2022-05-28 10:00:00,35097
1976,2022-05-28 10:20:00,34477
1977,2022-05-28 10:40:00,25575
1978,2022-05-28 11:00:00,45593
1979,2022-05-28 11:20:00,49032
1980,2022-05-28 11:40:00,51653
1981,2022-05-28 12:00:00,29725
1982,2022-05-28 12:20:00,43745
1983,2022-05-28 12:40:00,42685
1984,2022-05-28 13:00:00,36205
1985,2022-05-28 13:20:00,21152
1986,2022-05-28 13:40:00,50466
1987,2022-05-28 14:00:00,50649
1988,2022-05-28 14:20:00,30016
1989,2022-05-28 14:40:00,25667
1990,2022-05-28 15:00:00,18296
1991,2022-05-28 15:20:00,30447
1992,2022-05-28 15:40:00,35152
1993,2022-05-28 16:00:00,42972
1994,2022-05-28 16:20:00,37059
1995,2022-05-28 16:40:00,35772
1996,2022-05-28 17:00:00,18276
1997,2022-05-28 17:20:00,14904
1998,2022-05-28 17:40:00,14256
1999,2022-05-28 18:00:00,11827
2000,2022-05-28 18:20:00,8652
2001,2022-05-28 18:40:00,9097
2002,2022-05-28 19:00:00,6244
2003,2022-05-28 19:20:00,2675
2004,2022-05-28 19:40:00,2856
2005,2022-05-28 20:00:00,1956
2006,2022-05-28 20:20:00,1303
2007,2022-05-28 20:40:00,871
2008,2022-05-28 21:00:00,29.7
2009,2022-05-28 21:20:00,0
2010,2022-05-28 21:40:00,0
2011,2022-05-28 22:00:00,0
2012,2022-05-28 22:20:00,0
2013,2022-05-28 22:40:00,0
2014,2022-05-28 23:00:00,0
2015,2022-05-28 23:20:00,0
2016,2022-05-28 23:40:00,0
2017,2022-05-29 00:00:00,0
2018,2022-05-29 00:20:00,0
2019,2022-05-29 00:40:00,0
2020,2022-05-29 01:00:00,0
2021,2022-05-29 01:20:00,0
2022,2022-05-29 01:40:00,0
2023,2022-05-29 02:00:00,0
2024,2022-05-29 02:20:00,0
2025,2022-05-29 02:40:00,0
2026,2022-05-29 03:00:00,0
2027,2022-05-29 03:20:00,0
2028,2022-05-29 03:40:00,0
2029,2022-05-29 04:00:00,0
2030,2022-05-29 04:20:00,0
2031,2022-05-29 04:40:00,0
2032,2022-05-29 05:00:00,0
2033,2022-05-29 05:20:00,0
2034,2022-05-29 05:40:00,0
2035,2022-05-29 06:00:00,342
2036,2022-05-29 06:20:00,1283
2037,2022-05-29 06:40:00,3268
2038,2022-05-29 07:00:00,3813
2039,2022-05-29 07:20:00,6443
2040,2022-05-29 07:40:00,8133
2041,2022-05-29 08:00:00,17515
2042,2022-05-29 08:20:00,16815
2043,2022-05-29 08:40:00,17499
2044,2022-05-29 09:00:00,12064
2045,2022-05-29 09:20:00,5848
2046,2022-05-29 09:40:00,10139
2047,2022-05-29 10:00:00,14576
2048,2022-05-29 10:20:00,9931
2049,2022-05-29 10:40:00,9272
2050,2022-05-29 11:00:00,12342
2051,2022-05-29 11:20:00,26059
2052,2022-05-29 11:40:00,31952
2053,2022-05-29 12:00:00,40557
2054,2022-05-29 12:20:00,50924
2055,2022-05-29 12:40:00,37542
2056,2022-05-29 13:00:00,25005
2057,2022-05-29 13:20:00,44461
2058,2022-05-29 13:40:00,28858
2059,2022-05-29 14:00:00,39792
2060,2022-05-29 14:20:00,14355
2061,2022-05-29 14:40:00,38412
2062,2022-05-29 15:00:00,46300
2063,2022-05-29 15:20:00,47524
2064,2022-05-29 15:40:00,46815
2065,2022-05-29 16:00:00,42964
2066,2022-05-29 16:20:00,42970
2067,2022-05-29 16:40:00,11980
2068,2022-05-29 17:00:00,28913
2069,2022-05-29 17:20:00,26731
2070,2022-05-29 17:40:00,26080
2071,2022-05-29 18:00:00,25525
2072,2022-05-29 18:20:00,21320
2073,2022-05-29 18:40:00,17700
2074,2022-05-29 19:00:00,13312
2075,2022-05-29 19:20:00,7331
2076,2022-05-29 19:40:00,6460
2077,2022-05-29 20:00:00,4814
2078,2022-05-29 20:20:00,2515
2079,2022-05-29 20:40:00,892
2080,2022-05-29 21:00:00,161
2081,2022-05-29 21:20:00,0
2082,2022-05-29 21:40:00,0
2083,2022-05-29 22:00:00,0
2084,2022-05-29 22:20:00,0
2085,2022-05-29 22:40:00,0
2086,2022-05-29 23:00:00,0
2087,2022-05-29 23:20:00,0
2088,2022-05-29 23:40:00,0
2089,2022-05-30 00:00:00,0
2090,2022-05-30 00:20:00,0
2091,2022-05-30 00:40:00,0
2092,2022-05-30 01:00:00,0
2093,2022-05-30 01:20:00,0
2094,2022-05-30 01:40:00,0
2095,2022-05-30 02:00:00,0
2096,2022-05-30 02:20:00,0
2097,2022-05-30 02:40:00,0
2098,2022-05-30 03:00:00,0
2099,2022-05-30 03:20:00,0
2100,2022-05-30 03:40:00,0
2101,2022-05-30 04:00:00,0
2102,2022-05-30 04:20:00,0
2103,2022-05-30 04:40:00,0
2104,2022-05-30 05:00:00,0
2105,2022-05-30 05:20:00,0
2106,2022-05-30 05:40:00,297
2107,2022-05-30 06:00:00,1424
2108,2022-05-30 06:20:00,2873
2109,2022-05-30 06:40:00,4592
2110,2022-05-30 07:00:00,6679
2111,2022-05-30 07:20:00,9301
2112,2022-05-30 07:40:00,12217
2113,2022-05-30 08:00:00,15775
2114,2022-05-30 08:20:00,20012
2115,2022-05-30 08:40:00,24224
2116,2022-05-30 09:00:00,27202
2117,2022-05-30 09:20:00,31631
2118,2022-05-30 09:40:00,34888
2119,2022-05-30 10:00:00,37352
2120,2022-05-30 10:20:00,39681
2121,2022-05-30 10:40:00,41712
2122,2022-05-30 11:00:00,44771
2123,2022-05-30 11:20:00,47152
2124,2022-05-30 11:40:00,46684
2125,2022-05-30 12:00:00,15134
2126,2022-05-30 12:20:00,28558
2127,2022-05-30 12:40:00,51107
2128,2022-05-30 13:00:00,48300
2129,2022-05-30 13:20:00,41357
2130,2022-05-30 13:40:00,25572
2131,2022-05-30 14:00:00,31685
2132,2022-05-30 14:20:00,34986
2133,2022-05-30 14:40:00,49985
2134,2022-05-30 15:00:00,26015
2135,2022-05-30 15:20:00,13954
2136,2022-05-30 15:40:00,39162
2137,2022-05-30 16:00:00,23399
2138,2022-05-30 16:20:00,39700
2139,2022-05-30 16:40:00,32903
2140,2022-05-30 17:00:00,32028
2141,2022-05-30 17:20:00,28910
2142,2022-05-30 17:40:00,25344
2143,2022-05-30 18:00:00,22093
2144,2022-05-30 18:20:00,19224
2145,2022-05-30 18:40:00,16207
2146,2022-05-30 19:00:00,12963
2147,2022-05-30 19:20:00,7930
2148,2022-05-30 19:40:00,6667
2149,2022-05-30 20:00:00,5361
2150,2022-05-30 20:20:00,2611
2151,2022-05-30 20:40:00,1126
2152,2022-05-30 21:00:00,138
2153,2022-05-30 21:20:00,0
2154,2022-05-30 21:40:00,0
2155,2022-05-30 22:00:00,0
2156,2022-05-30 22:20:00,0
2157,2022-05-30 22:40:00,0
2158,2022-05-30 23:00:00,0
2159,2022-05-30 23:20:00,0
2160,2022-05-30 23:40:00,0
2161,2022-05-31 00:00:00,0
2162,2022-05-31 00:20:00,0
2163,2022-05-31 00:40:00,0
2164,2022-05-31 01:00:00,0
2165,2022-05-31 01:20:00,0
2166,2022-05-31 01:40:00,0
2167,2022-05-31 02:00:00,0
2168,2022-05-31 02:20:00,0
2169,2022-05-31 02:40:00,0
2170,2022-05-31 03:00:00,0
2171,2022-05-31 03:20:00,0
2172,2022-05-31 03:40:00,0
2173,2022-05-31 04:00:00,0
2174,2022-05-31 04:20:00,0
2175,2022-05-31 04:40:00,0
2176,2022-05-31 05:00:00,0
2177,2022-05-31 05:20:00,0
2178,2022-05-31 05:40:00,478
2179,2022-05-31 06:00:00,1200
2180,2022-05-31 06:20:00,3071
2181,2022-05-31 06:40:00,4374
2182,2022-05-31 07:00:00,6450
2183,2022-05-31 07:20:00,9390
2184,2022-05-31 07:40:00,12304
2185,2022-05-31 08:00:00,12065
2186,2022-05-31 08:20:00,13139
2187,2022-05-31 08:40:00,15945
2188,2022-05-31 09:00:00,17421
2189,2022-05-31 09:20:00,29258
2190,2022-05-31 09:40:00,33710
2191,2022-05-31 10:00:00,35404
2192,2022-05-31 10:20:00,36246
2193,2022-05-31 10:40:00,27677
2194,2022-05-31 11:00:00,34905
2195,2022-05-31 11:20:00,42194
2196,2022-05-31 11:40:00,45756
2197,2022-05-31 12:00:00,37380
2198,2022-05-31 12:20:00,46850
2199,2022-05-31 12:40:00,45545
2200,2022-05-31 13:00:00,45440
2201,2022-05-31 13:20:00,49947
2202,2022-05-31 13:40:00,48106
2203,2022-05-31 14:00:00,39575
2204,2022-05-31 14:20:00,34443
2205,2022-05-31 14:40:00,43372
2206,2022-05-31 15:00:00,34252
2207,2022-05-31 15:20:00,21451
2208,2022-05-31 15:40:00,33305
2209,2022-05-31 16:00:00,15998
2210,2022-05-31 16:20:00,11326
2211,2022-05-31 16:40:00,13354
2212,2022-05-31 17:00:00,14914
2213,2022-05-31 17:20:00,17190
2214,2022-05-31 17:40:00,12832
2215,2022-05-31 18:00:00,11172
2216,2022-05-31 18:20:00,19685
2217,2022-05-31 18:40:00,12759
2218,2022-05-31 19:00:00,8747
2219,2022-05-31 19:20:00,9801
2220,2022-05-31 19:40:00,4787
2221,2022-05-31 20:00:00,1998
2222,2022-05-31 20:20:00,2172
2223,2022-05-31 20:40:00,1056
2224,2022-05-31 21:00:00,79.6
2225,2022-05-31 21:20:00,0
2226,2022-05-31 21:40:00,0
2227,2022-05-31 22:00:00,0
2228,2022-05-31 22:20:00,0
2229,2022-05-31 22:40:00,0
2230,2022-05-31 23:00:00,0
2231,2022-05-31 23:20:00,0
2232,2022-05-31 23:40:00,0
